name;priceDM;sale_price;picture;product_category;sku
Подгузники-трусики ZABOTA KIDS для девочек Junior 12-20кг 38шт;6 900 ₸;5 559 ₸;https://static.detmir.st/media_out/789/074/5074789/450/0.jpg?1664597041909;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники-трусики;5074789
Салфетки влажные Smile Baby с рисовым молочком 56шт;799 ₸;799 ₸;https://static.detmir.st/media_out/209/710/4710209/450/0.jpg?1652264737234;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Салфетки детские;4710209
Cалфетки влажные Pampers New Baby 50шт 81755864;1 260 ₸;1 079 ₸;https://static.detmir.st/media_out/225/960/3960225/450/0.jpg?1652264606944;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Салфетки детские;3960225
Подгузники MANU XL 12-17кг 60шт;11 699 ₸;8 729 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские;3407423
Подгузники-трусики для мальчиков Huggies 5 13-17кг 15шт;3 549 ₸;3 549 ₸;https://static.detmir.st/media_out/760/144/3144760/450/0.jpg?1662005028918;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники-трусики;3144760
Салфетки влажные Smile D-Pantenol антибактериальные 15шт;259 ₸;199 ₸;https://static.detmir.st/media_out/709/704/3704709/450/0.jpg?1652264577531;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Салфетки детские;3704709
Подгузники для девочек Huggies Ultra Comfort 4 8-14кг 66шт;10 859 ₸;6 499 ₸;https://static.detmir.st/media_out/902/144/144902/450/0.jpg?1666756834126;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские;144902
Подгузники-трусики Huggies Elite Soft 3 6-11кг 25шт;6 459 ₸;6 459 ₸;https://static.detmir.st/media_out/492/890/4890492/450/0.jpg?1661227536665;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники-трусики;4890492
Салфетки влажные Smile Baby Newborn 72шт;1 279 ₸;1 279 ₸;https://static.detmir.st/media_out/644/291/3291644/450/0.jpg?1652264528789;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Салфетки детские;3291644
Подгузники MANU M 6-11кг 82шт;11 699 ₸;8 729 ₸;https://static.detmir.st/media/MjE0WgI7Dw7eGao888fo6L9AUHaTgEtKEmmPEse_olI=?preset=webp;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские;3407421
Cалфетки влажные Pampers Fresh Clean Value 80шт;1 599 ₸;1 599 ₸;https://static.detmir.st/media_out/361/177/3177361/450/0.jpg?1652264514396;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Салфетки детские;3177361
Подгузники для мальчиков Huggies Ultra Comfort 4 8-14кг 66шт;10 859 ₸;6 499 ₸;https://static.detmir.st/media_out/892/144/144892/450/0.jpg?1666756832982;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские;144892
Подгузники-трусики ZABOTA KIDS для мальчиков XL+ 15-23кг 28шт;6 900 ₸;5 559 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники-трусики;5074786
Салфетки Pigeon влажные для сосок игрушек фруктов 70шт;1 759 ₸;1 759 ₸;https://static.detmir.st/media_out/251/500/2500251/450/0.jpg?1652264486517;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Салфетки детские;2500251
Подгузники Huggies Elite Soft для новорожденных 1 3-5кг 84шт;10 139 ₸;5 999 ₸;https://static.detmir.st/media_pim/431/177/3177431/450/0.jpg?1668518427482;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские;3177431
Подгузники-трусики Pampers Premium Care Pants ночные 6 15+кг 18шт;7 389 ₸;5 689 ₸;https://static.detmir.st/media/YwgYf80NlI_u_6gz1F1b_HGE12aKI4n76NtkngBZ5Rk=?preset=webp;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники-трусики;3960207
Подгузники MANU Newborn до 5кг 93шт;11 699 ₸;5 389 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские;3407419
Салфетки влажные Johnson's От макушки до пяточек детские 100шт;2 079 ₸;2 079 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Салфетки детские;3575495
Подгузники BabyGo Midi 4-9кг 72шт 2314786;8 190 ₸;6 299 ₸;https://static.detmir.st/media_pim/466/249/3249466/450/0.jpg?1680180778677;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские;3249466
Салфетки влажные Pampers Pure Protection Coconut 42 шт;1 429 ₸;1 029 ₸;https://static.detmir.st/media_out/436/397/3397436/450/0.jpg?1652264538247;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Салфетки детские;3397436
Подгузники Huggies Elite Soft 5 12-22кг 42шт;11 759 ₸;6 999 ₸;https://static.detmir.st/media_out/222/778/4778222/450/0.jpg?1662005198273;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские;4778222
Салфетки Pigeon влажные с антибактериальным эффектом 20шт;1 029 ₸;969 ₸;https://static.detmir.st/media_out/101/407/407101/450/0.jpg?1652264468909;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Салфетки детские;407101
Подгузники-трусики для девочек Huggies 5 13-17кг 15шт;3 549 ₸;3 549 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники-трусики;3144761
Подгузники-трусики ZABOTA KIDS для мальчиков maxi 9-14кг 44шт;6 900 ₸;5 859 ₸;https://static.detmir.st/media_out/784/074/5074784/450/0.jpg?1664597041400;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники-трусики;5074784
Подгузники Huggies Ultra Comfort для мальчиков 5 12-22кг 84шт;15 590 ₸;15 590 ₸;https://static.detmir.st/media_out/846/212/4212846/450/0.jpg?1652264648355;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские;4212846
Подгузники-трусики Pampers Premium Care Pants 5 12-17кг 20шт;7 389 ₸;5 299 ₸;https://static.detmir.st/media_out/222/960/3960222/450/0.jpg?1664251584459;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники-трусики;3960222
Подгузники Huggies Ultra Comfort 3 для девочек 5-9кг 78шт;10 859 ₸;6 499 ₸;https://static.detmir.st/media_out/597/753/4753597/450/0.jpg?1666756939621;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские;4753597
Подгузники Libero Touch 6 13-20кг 36шт;9 499 ₸;6 659 ₸;https://static.detmir.st/media_pim/551/143/5143551/450/0.jpg?1668106632776;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские;5143551
Салфетки Pigeon влажные для сосок игрушек фруктов 25шт;849 ₸;849 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Салфетки детские;2500241
Подгузники-трусики для девочек Huggies 3 6-11кг 19шт;3 549 ₸;3 549 ₸;https://static.detmir.st/media_out/752/144/3144752/450/0.jpg?1662005028073;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники-трусики;3144752
Подгузники Huggies Ultra Comfort 3 для мальчиков 5-9кг 78шт;10 859 ₸;6 499 ₸;https://static.detmir.st/media_out/596/753/4753596/450/0.jpg?1666756939033;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Подгузники детские;4753596
